time	hru_snow(1)	hru_snow(2)	hru_snow(3)	hru_snow(4)	hru_snow(5)	hru_snow(6)	hru_snow(7)	hru_snow(8)	hru_snow(9)	hru_snow(10)	hru_snow(11)	hru_snow(12)	hru_snow(13)	hru_snow(14)	hru_snow(15)	hru_snow(16)	hru_snow(17)	hru_snow(18)	hru_snow(19)	hru_snow(20)	hru_snow(21)	hru_snow(22)	hru_snow(23)	hru_snow(24)	hru_snow(25)	hru_snow(26)	hru_snow(27)	hru_snow(28)	hru_snow(29)	hru_snow(30)	hru_snow(31)	hru_snow(32)	hru_snow(33)	hru_snow(34)	hru_snow(35)	hru_snow(36)	hru_snow(37)	hru_snow(38)	hru_snow(39)	hru_snow(40)	hru_snow(41)	hru_snow(42)	hru_snow(43)	hru_snow(44)	hru_snow(45)	hru_snow(46)	hru_snow(47)	hru_snow(48)
2022-06-01T20:00	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348
2022-06-01T21:00	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443	0.3247443
2022-06-01T22:00	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631	0.3313631
2022-06-01T23:00	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733	0.5464733
2022-06-02T00:00	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863	0.363863
2022-06-02T01:00	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766	0.1110766
2022-06-02T02:00	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941	0.2717941
2022-06-02T03:00	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436	0.2160436
2022-06-02T04:00	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721	0.2965721
2022-06-02T05:00	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864	0.2202864
2022-06-02T06:00	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779	0.08680779
2022-06-02T07:00	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537
2022-06-02T08:00	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495	0.006194495
2022-06-02T09:00	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359	0.005685359
2022-06-02T10:00	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309
2022-06-02T11:00	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679	0.05201679
2022-06-02T12:00	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855	0.0409855
2022-06-02T13:00	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402
2022-06-02T14:00	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107
2022-06-02T15:00	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402
2022-06-02T16:00	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525	0.03818525
2022-06-02T17:00	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596	0.0562596
2022-06-02T18:00	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074	0.07917074
2022-06-02T19:00	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308	0.07484308
2022-06-02T20:00	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107	0.05244107
2022-06-02T21:00	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402	0.04480402
2022-06-02T22:00	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348	0.06576348
2022-06-02T23:00	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341	0.1096341
2022-06-03T00:00	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934	0.1630934
2022-06-03T01:00	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125	0.2403125
2022-06-03T02:00	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001	0.3390001
2022-06-03T03:00	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027	0.503027
2022-06-03T04:00	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761	0.7128761
2022-06-03T05:00	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903	0.876903
2022-06-03T06:00	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425	0.9803425
2022-06-03T07:00	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257	1.045257
2022-06-03T08:00	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228	1.127228
2022-06-03T09:00	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111	1.232111
2022-06-03T10:00	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948	1.380948
2022-06-03T11:00	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504	1.59504
2022-06-03T12:00	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179	1.519179
2022-06-03T13:00	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054	1.749054
2022-06-03T14:00	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381	1.948381
2022-06-03T15:00	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418	1.885418
2022-06-03T16:00	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532	1.738532
2022-06-03T17:00	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053	1.605053
2022-06-03T18:00	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127	1.479127
